feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,Label
-0.181945438,0.5970561,0.893761797,1.620158685,0.988526105,0.063821225,-1.308253255,0.155658298,0.256577396,0.709029775,1.353891859,-0.095150512,2.10098719,-1.75928702,0.419341872,-0.798520392,-1.907222,-0.201774376,-1.457172698,-0.161427898,Infiltration
0.034769248,1.118541409,-1.507585135,0.908445166,0.09808045,1.028849154,-0.431751175,-1.332244587,-1.217499326,-1.291807454,0.477814153,1.476922022,-0.564951527,0.629135298,-1.523442058,0.180321249,0.668562616,-1.448124775,-0.203883469,0.71591714,PortScan
-2.933770647,1.335453062,0.856811324,-1.556065425,-2.453481141,-2.159789179,-0.151344922,2.40128071,0.032115455,1.087606985,0.762063874,1.921237417,0.153854229,-0.691212438,-0.188416847,0.415663373,1.015856519,-1.467033951,0.008537615,1.609541657,DDoS
-0.240208871,0.931011855,0.493117527,0.955860607,-0.809760542,-0.80540167,0.020271892,-1.532221787,-0.269740607,0.252876658,1.784635607,0.402718189,0.625228471,1.164475847,-0.964657589,-0.165082662,2.425412592,-0.079122222,1.116430749,0.963737877,BruteForce
-1.478113714,0.310479277,0.146747472,0.329958788,-0.75411248,-1.116919512,-0.47601,-0.097794997,0.842766272,2.420695234,1.396597846,0.860185211,-1.004340262,-0.408896175,0.209926052,-0.632439038,0.577205653,0.720486108,0.536290063,1.025134605,DDoS
-0.904591214,0.932828704,-0.69564545,-0.940935953,0.589903383,-2.26679904,0.488013486,0.020804024,0.310153826,0.136426918,-1.125950896,-1.242620145,-0.078825879,0.079856836,0.011332378,0.676101614,-0.215476716,0.562979182,-0.144586767,1.823358962,BruteForce
-0.174065246,4.296757307,0.352011591,-0.213677171,-0.899447976,-1.442888574,-2.864798482,3.541147352,-0.393009059,-2.171103543,0.186927053,1.281978362,-0.087808352,2.079156698,-1.17581098,-0.150583548,-0.539312924,0.936506606,-2.23979163,-1.443115289,PortScan
-0.107346822,1.551377721,6.785416217,-3.592984704,-1.197166593,1.672989703,5.573322324,5.179427277,1.477372561,1.011097006,1.274059643,-0.95004188,-1.525105641,0.133166489,0.335126133,0.364601804,1.478183936,-1.73376709,0.859695051,-1.096625044,Normal
0.855735321,-0.474956705,-0.517522364,0.717127068,-1.445610201,0.04042894,-0.772673391,0.786298231,0.640056081,1.688157053,0.366327484,0.520677767,1.400099812,-0.627662696,-1.488258213,0.200094059,-1.422633469,2.453938673,1.455498292,2.163976333,DDoS
-1.255696317,-1.898256422,2.386534602,-2.614252412,-1.215543212,-2.543093189,-0.790710619,-1.455473476,1.477926736,1.815677455,-1.402929072,1.291715608,0.951384984,-1.569776685,-0.390267531,-0.580163722,0.747995399,-1.228779351,-0.098872626,-0.685934504,PortScan
0.473341183,-0.216792032,-0.535245704,-0.213296576,2.036042833,-0.416899636,-1.041005218,0.583433569,-0.143524669,-1.415233931,2.231496335,-0.352478946,-0.377869454,0.159835352,1.730116769,-1.679745327,0.275985849,2.087272162,0.128728681,-1.235333979,Normal
-7.956450285,4.335233079,1.330803916,-0.339335844,0.826651797,-1.435368827,-1.44371837,-0.482800689,1.438028722,0.06887464,0.289811196,0.278079596,1.109207983,-0.610220693,0.688285108,-0.830882664,1.983272656,-0.800391104,-0.882389303,0.549669813,PortScan
0.079788431,0.326852406,0.227313795,-1.090392199,1.613358929,0.893542206,1.358949951,-0.528330889,0.416523545,0.197368462,1.128002626,1.160248132,0.193050803,-1.517951132,1.779661887,0.555987434,-0.608437041,0.406542138,-1.511093548,1.055353067,Normal
-1.486486384,-0.08128872,0.24445445,1.038839712,0.106544676,0.634962874,1.133440873,-0.970849804,3.529676768,5.437320979,-1.686570243,-0.768323494,0.244774841,-0.249121003,-0.155809082,-0.323353669,-0.863598393,-0.493099461,-0.306831744,0.005143141,Infiltration
0.393378344,-0.180550291,-1.029655256,-1.39808204,2.597437207,-1.12981503,-0.518625001,0.517000303,0.36086061,0.520865693,-0.44271707,0.238558071,0.061343664,-0.312131368,0.245409742,1.055365547,-0.022200223,-0.015547154,1.068161035,0.96136036,Infiltration
1.583936441,-1.756230234,-2.247649091,2.300014176,-0.885652398,0.251587918,1.051121748,-0.829158922,0.442562429,0.871353676,-1.071019563,-0.142285692,0.300968377,-0.796131506,-0.879153199,-0.135044602,0.801639717,0.643734001,-0.861412729,0.652167885,Infiltration
-0.835939776,-1.610169798,-0.305558622,0.65008021,0.655960552,-0.001571807,-0.416705484,-0.389762136,0.479651146,3.235491991,-0.348107345,-0.215569461,-1.351074458,-0.838448251,0.410506791,0.00951184,-0.308761791,-0.911427438,1.576849826,-0.837979215,Infiltration
0.251592807,-0.487869088,0.036279293,0.457609742,-1.370256589,-0.006616244,-1.779864444,-9.341814103,-0.130013973,0.041681207,2.211333029,1.134924282,-0.617284569,-0.618983451,0.956549462,-1.01103713,1.087726751,0.334299964,0.517720764,-0.256733803,BruteForce
-0.629824804,1.461992831,-0.246737281,-0.410935077,-0.080137068,0.193022133,-1.030825127,-0.564871494,-0.618032074,0.845280305,-0.885962568,-1.755767858,-1.967094563,-1.470380135,1.361538203,0.016206599,0.501249087,0.536487727,0.056183918,-0.074781297,DDoS
1.04452643,0.145995914,1.399097479,0.620829945,-0.617796273,-0.497134024,-0.727464806,1.217548022,-0.405050953,-0.798472797,0.319778041,-0.097167106,0.294568513,1.889813904,0.913070806,0.027010554,-1.408423384,-0.499962497,0.711046103,-1.17104104,BruteForce
1.983222519,0.712018346,0.048848393,-0.666645193,0.496737757,-1.158001807,2.164892589,1.317351305,-0.103712383,-3.766179289,0.20541327,1.209086398,0.593105399,-1.002109105,-0.650093755,-0.451936138,-0.603437834,1.528778836,-1.921013139,0.65591914,PortScan
-1.292303375,-0.961251487,-2.009733367,-0.549054431,1.510731652,0.264824242,0.486931703,5.268281461,1.231304264,0.104046481,2.034749158,0.821564125,0.682652507,-0.803378707,0.627398486,0.216791278,0.519829003,-0.684585619,0.128098884,-0.8168615,PortScan
-2.1471321,0.998304569,-1.502388982,0.107186465,0.333002129,0.326563016,-0.283079074,0.271211475,0.47096707,0.734964816,1.733441339,0.234194151,0.064048845,-0.906728965,0.435946324,0.667383103,-0.192303184,0.544612504,-0.292516194,0.670992652,Infiltration
0.912602314,0.898627867,0.117844326,-1.039968152,-0.611913053,0.595157324,1.248184095,0.621648371,0.455837678,-0.556052557,-0.973967044,-0.676315864,-2.082471977,1.353435063,-2.230130253,-0.26382823,-1.178127895,-0.884380215,1.37652266,0.20106699,PortScan
1.742264001,0.148068817,-0.76548122,-0.043545672,0.172891685,1.895574773,-1.916300766,-0.034812315,-0.315567693,0.946548528,0.354818118,0.590362208,0.345086186,-0.931991125,1.211265496,0.798504905,0.915529792,1.264050171,0.417675101,1.480992404,Infiltration
0.377639572,-0.219058588,-0.00660391,-0.023843768,-0.519391322,1.631888848,0.296295366,0.094738476,0.388274255,2.979854517,-1.131724189,-0.845038512,-1.380571017,-0.232599238,0.245518443,-0.465322518,-0.539726798,0.142404867,-0.502107825,0.310175827,BruteForce
1.114234347,0.67703047,0.881013347,1.085918412,0.28282816,-0.158641026,6.672921555,4.16654045,-0.523685533,0.731672327,0.346782555,0.696757863,-1.160336856,1.431749484,-0.426980372,-1.100016642,-0.439217765,2.483765993,-0.387716866,-0.325096471,Normal
-0.192104681,-0.148620383,-0.781476066,0.143213083,-5.842744068,6.783032569,-1.111165299,-0.344345905,-0.5515274,0.052939468,1.330451672,-0.148882796,-0.088154869,1.777644819,0.876205992,0.574081282,1.958131615,0.489811255,-1.986527142,0.832665758,Infiltration
-1.592008457,0.452005369,-1.713743574,-0.46685541,-2.369727126,-0.451688296,-0.348851997,1.03256172,-0.713952912,0.54514088,-0.96564964,-0.189499576,0.323839266,-0.996528417,-1.311720433,0.491878151,1.123080399,-0.079065019,-0.457312907,0.155675388,Infiltration
0.055479919,0.242902541,-2.5282451,-1.069104291,3.002755024,-2.148052591,0.185877884,0.636180489,0.257581749,-1.30073507,1.447004618,1.271918303,-1.25819729,0.332705294,-0.595424385,0.138863989,1.05331028,2.130104266,0.751277705,0.294934735,Infiltration
4.617232721,-5.59581983,1.359771893,-0.044708757,-2.337896179,0.423371133,0.513047867,0.247288126,-0.645908173,1.026014126,-0.421776864,-0.134644092,-0.016664133,-0.350952742,0.235865066,1.151515146,-1.142481898,0.488520138,0.17215867,0.15376383,Infiltration
0.87184457,0.049297425,0.480229262,0.71586463,-0.5043652,0.299183461,-0.250787607,-0.13268178,-0.322061396,0.471080404,0.081644709,0.394544034,-0.017517363,-1.604121012,0.031368416,0.063537955,0.242595937,-0.593729194,-1.195469717,0.624606645,Normal
-0.273606557,0.171244048,-0.28146008,-0.006061826,-0.449285348,-0.968083589,0.473731661,-0.603120088,0.163951481,0.410460222,-0.586812716,-1.203885634,2.426085614,-0.527771876,0.623417159,1.93946355,0.789907747,-0.300442809,-0.067116388,-0.83260722,Normal
0.881696427,0.566270708,-0.514425818,-1.042174807,-2.420379371,3.432713171,0.120373129,0.214984536,-0.822948626,-1.463503103,0.962613575,0.042039037,0.90723466,-0.385933127,-0.236817843,0.713298177,0.73234808,0.797565623,-0.295201253,0.614547238,DDoS
1.109099465,-0.104772012,-0.513488364,1.342747603,0.047148964,1.345818356,-0.058422311,-1.841565616,1.128594067,-2.75785363,-1.984128067,0.527330079,0.527071199,-0.637579858,0.14782209,-2.531430046,0.706975464,0.249725487,-0.045642853,0.020841482,PortScan
0.493254176,-0.028901523,-1.874055503,2.196332235,1.200800819,-1.284944662,1.907484414,1.350483993,1.078849567,-2.159268935,-0.499008264,-1.760636443,-0.285095516,-0.472500893,0.079694067,-0.604874399,-0.751023391,0.619656692,0.454672741,0.551398343,Normal
-0.17690009,-0.571738582,-0.118852482,0.50116207,-2.176779701,0.39411193,0.309138187,0.062150906,-0.149313422,-2.566119386,-0.439853263,1.789438711,0.012901296,-0.307289839,0.016906196,0.354772869,0.658820245,-0.228880163,0.424919602,1.676650803,Normal
1.006250799,2.340300216,-0.656770358,1.676189508,-0.79067364,0.353566147,0.732476529,-0.510777192,0.087964277,0.910461102,-0.710270898,1.66938346,-1.384596625,1.939691443,1.001326135,-0.089725576,-0.402668211,-0.507028263,-0.13579564,-0.048495862,Normal
1.255226247,1.9686541,0.199379921,-0.845628488,-0.545726041,-0.183090785,-5.206398997,-2.686960042,2.097127212,0.302613526,-0.833133134,0.81660357,-1.178346125,-1.096012048,-0.803042401,1.654513281,-0.252880066,-2.441706987,1.210065933,-0.306381364,DDoS
-1.849408006,-0.316683488,0.521003897,0.404049167,1.798414979,-0.852767863,0.04672012,-0.699569279,-1.542192894,0.885527372,0.463269569,0.28367845,0.426790193,-0.685472853,-1.005695087,0.037647372,1.161211402,1.608077135,0.795432707,0.029174427,Normal
0.269783929,0.011593859,-1.02594334,0.024647378,2.197859568,0.859611342,1.636105111,0.822859223,-0.923119184,-0.07242907,-0.834376312,-0.062513768,1.041107817,0.653007938,2.484144081,1.192477403,0.204000381,0.677149974,-0.202443174,-1.127504247,Infiltration
1.305776578,1.008991477,-0.241054215,0.273935737,1.240939187,0.846351426,-1.463101251,0.243620021,-0.167631525,1.113000699,1.031042739,1.318607828,-1.117894339,-0.784111534,1.114082436,-0.591645815,-1.521432981,0.532596488,-0.54721844,1.78979077,BruteForce
0.296184554,0.160259287,-0.369243892,1.590835334,0.35855446,-0.408499518,-3.528877348,-2.352199451,-0.977646837,1.028877442,-1.808342054,-0.139514028,0.610133545,0.34211942,-0.717282973,0.660258707,-0.886039388,-0.022384656,0.651841572,0.462912779,Infiltration
-0.675039011,1.197494517,0.086694571,0.742995411,1.529101007,1.117520549,1.120129406,0.19267993,0.793935121,0.213596575,-1.209324468,0.302743793,0.256360984,0.583729362,-0.127996975,-0.761455557,0.656506083,-1.313272287,1.458819136,-0.231418061,Infiltration
0.245528172,0.558558153,0.590688045,-1.4089843,0.824086581,0.303153828,-0.635261385,-0.749666951,-0.334053082,-1.298741687,1.722267391,1.486151325,0.451700201,-0.223398416,-0.197107988,0.758065706,1.7578269,-0.57039674,-1.117586043,1.547640774,Normal
-1.787138588,-1.008530808,-0.246857893,-1.560433468,1.112149063,0.856905271,-0.574793227,1.279614119,1.449292428,-0.113170648,-0.450668178,2.259602028,0.721161822,0.256324653,1.363545947,0.301930635,-0.505620586,0.08015976,1.038654287,-1.992185566,Normal
-0.288030739,1.383057399,3.467012055,2.302172384,1.414743819,-0.065529115,-0.568539305,-0.287358874,2.664614492,1.874424447,0.125390972,-0.608153552,0.117041036,0.243826927,-1.243358738,0.080041269,1.322404325,-1.799356681,0.826583965,1.37479797,Normal
-0.560557345,1.694175758,-0.690337062,0.441082662,-0.306772685,-0.306996357,-0.61729907,0.698575481,0.848805458,-0.0644222,-1.359968214,0.403170167,0.422014359,-0.216715011,1.867231287,-1.563929265,-2.21728371,-0.7308349,0.710424534,-1.055844637,DDoS
-0.980970919,0.951021336,0.462547923,0.37706091,3.113766588,4.947111792,-0.378984074,0.809779273,-7.622117721,-2.891208278,-0.433284174,0.930873289,0.255559699,0.857291504,-2.01629431,0.315496808,0.653864505,-1.350797423,0.862057591,-0.111518897,PortScan
3.071336702,-2.177236069,1.369114368,-0.394158097,-1.617151714,-0.526955144,0.277479241,1.03746667,1.721964288,1.421893089,-0.965382021,1.130164692,0.391284957,-0.654603021,-0.211910593,-0.709842659,0.037092342,-0.729657882,-1.027994073,0.479119128,BruteForce
0.628730548,-0.187597,1.367651304,-0.260430586,-0.302774545,0.660488982,-2.06440945,4.43420744,-2.520438471,0.016707385,-1.827195937,-1.220950571,-1.335322539,-1.042583154,-0.54885386,-0.486492616,0.664275204,0.222387814,-1.901074429,0.083294638,Infiltration
0.318255247,-0.328566516,-0.060885977,0.190310125,0.764599598,-1.574879987,-0.244317039,1.508336098,1.416661308,0.850936928,0.536824684,1.654634748,1.917848002,-0.129079988,-0.969432443,-0.270292318,3.096695514,-1.569356343,-0.47053914,-1.412691152,Normal
0.124763863,-1.202691029,-0.108751023,-1.95009516,0.617620665,1.222345256,-0.413307234,-8.529848382,-0.163407231,0.180910675,-0.038169587,0.768116952,1.233039133,-0.814071222,-0.309328493,0.901619449,-1.421669048,-1.970721282,0.226315953,0.496346411,BruteForce
-2.854346586,-2.66316611,-0.760192322,-0.866925239,0.693495821,-1.180498487,-5.36288284,-0.134554023,-1.455288976,0.870178175,-0.519825222,0.18844008,-1.50807588,-0.741939454,0.756087881,2.587271456,-1.976216064,-0.201107795,0.412280598,-0.616100153,PortScan
0.849521987,-0.866732671,0.15384766,-0.522071904,1.219431083,-0.676364503,-0.351873796,0.945689037,-1.028038659,0.068750057,-1.822534344,-1.087933459,0.382131276,-0.99069751,-0.544572932,0.493086402,-0.579186141,0.822842073,0.215662787,0.435683112,Normal
1.240965599,0.319823063,1.53884729,0.911262283,-0.52345243,1.293148075,0.263866021,-0.394679709,0.278385695,1.112326824,0.455045094,1.822392833,1.086530558,0.523160033,-1.026068083,-0.179732514,0.07166414,0.696631501,0.637333041,0.16954041,Normal
0.120349915,0.720456895,-0.858586226,1.695515819,-2.047166885,1.455409482,-0.045185528,1.002579814,1.626034878,-4.103204896,0.554254476,0.809054289,-0.328830827,1.034799131,-1.084470624,-0.005330573,0.835969924,0.99501758,0.460788848,-0.393392438,PortScan
0.896707778,-0.669366239,1.751409074,-0.084670897,-1.539625694,-1.194683468,0.043643637,0.139825271,1.969656685,-1.038499338,0.039462199,-1.059421407,-0.492654853,1.68397203,-1.136336223,0.587042424,0.392907359,-0.024171426,0.519436623,-1.160020382,PortScan
1.656322508,1.924845495,2.383441928,2.040365238,-0.399027932,0.400431994,1.431889064,-0.45900446,-1.381549059,-1.611717066,2.060826564,-0.529024651,-0.185736763,-1.112764078,0.948339279,-0.781559859,-0.491263028,0.299520419,-1.064045927,-0.17858227,Normal
1.40220959,0.428254398,1.160655059,-2.283259586,-0.389135096,1.99615232,-0.812157131,0.210926162,4.415064758,3.184135776,1.103173939,-0.032018804,0.290666493,0.328534754,-2.272141656,-1.588989602,-0.605063691,-0.561598676,-1.199282422,0.749582571,Normal
0.002118421,-0.214694547,-1.256155275,-0.044544864,-6.468998899,2.21753176,0.063183669,0.241914984,-1.564101763,0.224816737,-1.04143127,-0.812469832,0.717931386,2.014113723,0.051358759,-0.817095459,0.188670448,0.939029157,0.620997566,2.743112872,Normal
3.399568999,-0.999934032,1.548917953,1.486159237,-1.950077927,-0.00335762,1.914286103,1.507352591,0.788399982,-1.994027782,-1.009203152,2.218743358,0.728741586,-0.848066927,-0.203156366,0.310186517,0.543806654,-0.899618658,-0.614190418,-1.652934562,Normal
1.03976229,-0.341618467,0.466321649,1.422258509,0.219870142,-0.112970476,0.193921477,0.063193604,1.246164998,0.310838398,-0.54440102,1.047849057,1.230484356,-1.338330627,1.532783885,0.364711773,0.28326995,1.006624632,-0.566976391,0.954164514,Infiltration
-0.37677547,-1.47495068,-0.997756279,0.567021833,1.54149829,-4.382788538,1.189283453,1.333439166,4.262523649,1.95265702,-1.193711854,0.99578351,0.379833455,0.567305625,1.688311811,-0.605962984,-0.12614155,0.326670922,-0.935435405,-0.187598821,Normal
6.141679269,-1.526675248,1.30898941,-1.510924562,1.12277124,0.661185475,-0.568828588,-0.924408568,-2.080282617,-0.795175012,1.047176655,-0.056085726,1.16298088,-0.619871071,0.70710616,-0.717498602,-0.965575006,-0.107127217,-0.664966511,-1.542822149,BruteForce
-0.182314701,0.106435416,1.268358611,0.936805677,-0.764630195,6.280277036,0.332612759,-1.228944906,0.149872198,0.596793777,1.457437949,0.686288542,1.240383435,-1.031997891,-0.326417626,0.429350714,1.160952691,-0.145228646,-0.082445959,0.687140306,BruteForce
-1.125870827,1.60740455,-0.879136093,-1.918589424,0.010067009,1.698458702,0.58645313,0.751090543,0.041385762,-0.152377497,-1.54490937,-2.259386258,0.196272338,1.312549194,0.344133705,0.623599527,1.583717546,0.328766851,-0.1226551,-0.818524806,DDoS
2.022212563,0.526547779,4.748547643,-3.975883798,1.253063727,-1.037441696,1.853834158,-2.756462797,0.854298538,6.64138692,0.118594423,-0.175458435,1.890729849,0.707058858,-0.903203609,-1.718909956,0.177297213,-0.001071134,-1.519868037,-0.055393525,BruteForce
-0.573934633,0.009290068,0.725923612,1.492609947,0.908889036,-0.72144075,2.893388764,1.8082416,-1.332128955,0.398232785,1.856672338,0.032426604,-1.59418268,0.030268671,-1.213712199,0.863605507,0.524864992,-0.170910053,-0.331164266,-0.212234302,Infiltration
0.008274494,-0.772235021,-1.387753081,1.138698947,-0.385400976,0.167043104,1.21688831,1.693350084,-1.173817997,-1.675840165,-0.588692525,0.395711532,-0.727949867,-0.354921354,2.127297414,-1.845423885,-0.755033996,1.896604069,-0.044598672,-0.705985165,Normal
-1.531929802,-5.186578487,-0.348308395,0.192368927,-0.658108809,-1.017491063,-0.113596928,-1.01099696,-2.657969045,0.713252871,0.853060456,1.127924986,-0.405736502,0.499414608,0.492523446,0.327818716,-0.479459411,-1.028067812,0.502001889,-1.706862562,PortScan
-0.267839433,-2.553631016,-1.336402423,-0.877133938,1.096724208,0.688108024,-3.187071441,-1.362180013,2.558648889,-5.843092351,-1.384378144,-0.20791231,-0.097892405,-1.232454391,0.367046793,0.279811854,0.4450427,0.278923097,0.729843035,-0.179328028,DDoS
0.201785107,-0.397740284,-1.248079733,1.483043367,-2.043768702,0.876759989,-0.620540875,-0.750038178,0.261577484,-1.489609612,-0.816023072,-0.849139647,-0.221398258,-0.804137688,1.601118686,1.797016516,-2.021993523,0.544322705,0.858663439,0.542985202,DDoS
-0.658113493,-0.244095562,-0.748274655,-0.420264031,-2.111252033,0.051789359,-1.502801711,-0.200134554,-1.248581689,0.206816362,-0.679419561,0.290580348,1.081580728,1.589446936,-2.528004589,-0.834194094,-0.303086077,0.460327818,-1.650354504,-0.982092407,Infiltration
0.130357203,0.084888242,0.377618406,0.443675727,-2.258361362,1.053591114,0.055739773,0.66476309,-2.239322667,1.544333487,-2.204482051,-1.079161817,-0.226760797,0.672612891,-2.995266891,-0.028124324,0.792395039,0.994518116,-0.697329658,-0.300835287,DDoS
-0.616148129,-0.392674654,-1.031826551,-0.889252162,0.434376922,0.131615373,0.491586508,0.21401439,0.704338601,0.878213998,-1.74171662,-0.85430965,-0.231375957,-0.022677525,-0.670090574,0.912023671,1.979948368,0.186161956,0.084341032,0.849456255,PortScan
-1.865839755,0.02846894,0.979035825,-0.643153997,-1.22656058,-0.18580561,-8.020913101,-0.062818723,2.096161276,-0.478696381,-1.153659351,-0.093621319,0.907860638,0.017414249,0.48559392,-0.871510594,1.487688446,0.561711028,1.047701569,0.365160632,BruteForce
0.824884038,-0.87305256,-0.491410417,1.346480596,8.990817113,-5.771009315,0.249736068,-0.4309438,-0.697031469,0.284839695,1.140962932,0.451662473,-0.31951245,0.51486118,-0.359976174,0.412114301,1.3964657,-2.077159659,0.797252299,-1.539054922,Normal
1.228327711,-0.63702561,-1.217671378,0.695269227,0.364170063,-0.999186903,-1.252999757,-0.187481487,-1.20408695,-1.061472973,0.11562079,-0.965871634,0.42653929,1.490143596,-0.148555415,0.130151062,2.018096733,-1.187601117,1.191235195,1.070857598,BruteForce
0.854317339,1.291747851,0.280574966,-0.582929496,1.094573291,1.132842212,1.105313901,0.044502082,-0.716194514,0.191362254,0.942230018,1.02435179,-0.429676127,0.315372896,-1.308778304,0.984950103,-0.783308757,0.78525536,-1.149304577,1.031415906,Normal
0.32183519,-0.781357696,0.691356381,-0.590361692,-1.221605363,-0.96316611,-1.721047126,-0.98241624,-0.430414709,1.368189024,0.901143631,1.623861412,1.653635216,-0.534750805,-0.18848686,-0.411279924,-0.671510605,-1.841494709,-0.014747718,-1.285565594,BruteForce
-0.034171882,2.11577081,4.612502915,3.227860533,0.906648386,0.280291292,0.292484188,-0.362402434,-0.231877975,-0.960010522,0.846045009,-1.741491657,0.971088338,-1.403698385,0.962607274,-0.353817526,-1.231868688,0.579298645,0.928767535,-0.438078648,Normal
0.720610549,-2.285084495,-1.32059629,1.29240893,-0.29678763,-1.651565667,-0.69886618,-0.923400473,-0.165961731,-0.370750984,0.178931729,-0.069466052,1.359739255,0.4245486,0.457671611,1.165157124,-0.38876875,-1.261877443,1.206970325,0.135841748,Infiltration
-2.523045814,2.351329985,-0.616855333,0.846722339,0.984655798,0.783823406,0.792961605,0.569029537,0.13152273,-0.175379684,1.21032385,-0.37372087,0.369979214,-0.804012998,-0.659299037,-0.236154568,-0.803938377,0.797851825,-1.348034252,0.099229623,Normal
0.132508097,-1.810799578,-0.735038843,-3.027113782,0.428727993,-0.204307209,0.676888204,-0.109316257,0.013652912,0.251653869,0.926999629,-0.675718002,-0.486821873,-0.668896492,-0.332197716,1.426234258,0.572725319,-1.131089745,-0.600446966,0.372767224,PortScan
-0.906507781,-0.725340041,1.344959666,-0.613375628,0.954666816,1.25532319,-0.733462091,-0.889962557,-0.276132086,-1.088627721,0.121033879,-0.205651912,0.360580016,1.396943456,0.817484981,0.489239775,-1.966048413,0.443375982,1.722627661,-3.010522516,BruteForce
0.689382543,-0.159358575,-0.849795003,0.801128584,-3.020167338,-1.685114732,-0.371191951,-0.943469824,0.144627634,0.873169292,-0.387053026,-0.290382992,2.82200025,1.078651946,1.150128678,-1.460285906,-0.707188679,0.074681639,-1.001137558,1.600397299,DDoS
1.410312307,-0.533545337,1.783918607,-0.004252097,2.589389717,0.144686131,0.57619275,1.399903441,1.27763335,0.510732066,-0.141140319,0.5141327,-0.816184172,0.152133719,-1.109307532,-1.78088164,0.050426764,1.262277891,0.925804642,-0.081912296,Normal
-2.039056693,1.170070564,-1.917832662,-2.182101294,-1.181190941,0.816624743,-0.634802683,0.460958642,1.646283384,-1.100096963,0.478499732,0.538963073,-0.860737988,1.354210925,-0.287707056,-0.383752981,2.111613218,0.522766742,0.92529055,1.354892932,BruteForce
-0.650473999,1.249821097,-0.501894115,-0.544623389,-0.271999972,-0.622064835,0.822156433,0.267210655,-0.491224415,0.674505033,-0.275182437,-0.32807037,0.048683885,0.463460356,0.389847649,-0.363249182,0.847111207,-0.222394151,-0.654984489,-1.468021649,PortScan
0.983178481,0.012390076,-0.004443422,0.923496232,-0.477406232,-1.374399248,0.069780702,0.307961552,-0.262849066,1.473737578,-2.486166568,1.120056638,0.79115365,0.456770778,-3.335901549,1.283888783,-1.026434111,-0.507691978,-0.170592665,0.407418035,Normal
-0.692236954,2.746893248,0.81585351,0.252927204,0.415922659,-1.090753716,-0.751026807,0.895460224,0.837209487,0.723799416,-0.514416762,0.910492132,-1.161244452,1.07735981,-0.260870801,1.684170406,-1.521442092,1.763404046,-0.361464329,-0.379479256,PortScan
0.194838819,-0.697078913,-0.072329001,-0.737626265,-0.701063531,0.48688595,-0.901565495,-0.768194235,-1.37279125,-0.50393068,1.31160203,-0.84593364,-0.731633265,0.193921946,-0.370796434,2.228154433,-0.162527965,0.335218346,0.943768785,0.924577866,BruteForce
0.233287582,-0.161127487,2.024028536,-0.099760275,-0.441690104,-0.645848988,-1.726803203,0.821615752,-2.348068397,-0.005722841,-0.204860634,2.239965192,-1.831651229,-0.901103287,-0.136096459,-0.197529337,-0.549544591,-0.080987909,-1.259562729,0.357192879,BruteForce
-2.321485342,-0.025769356,-0.600356694,1.016287943,-0.644779096,2.343752399,1.390725929,-0.316116281,-0.966126523,1.745903632,0.520776445,0.004438523,0.687177475,0.274215035,-0.069219408,-1.326434827,-0.270536737,0.623255423,-0.122771426,0.902325761,Normal
0.383655024,-0.878136318,-1.319171958,-0.1571785,-0.524228448,0.33632181,-0.718137659,-0.615392326,0.833661572,-2.520328213,-0.702727065,0.017641809,1.378911243,0.293786688,0.592950809,-0.752234537,1.026419377,2.31810226,-0.791467643,-1.181893974,PortScan
0.175542244,0.87550505,-0.091389672,-1.053206396,-0.108584162,0.598092273,-0.407031827,0.607255018,4.992784662,-0.812970049,-0.027947771,0.829343925,-0.856100827,-0.954709834,-0.266572285,-0.491879455,-0.803341975,1.830468475,2.171993209,-0.353705042,Infiltration
0.09171895,-0.18784282,1.10749924,1.305645562,-1.777263799,0.4760108,-1.306821341,1.758272158,0.44024803,-0.823349538,-0.241321388,-0.288977258,0.525112943,1.041912604,-1.148207292,1.838754501,1.605690108,-0.875323568,0.072801794,1.710808544,DDoS
1.232918587,-0.33674303,0.814339815,2.997198292,0.105159982,-0.632648251,0.172419852,0.246552095,-0.524536739,0.441625068,-1.25440106,-0.665533867,0.758244776,-1.754870852,0.903167592,-2.011981366,-1.731324579,-0.498978743,0.286863843,1.325263603,DDoS
0.057622763,-0.246553608,0.579581248,-0.87089882,0.139415159,-1.199446258,0.082590517,-0.129836326,-3.275288067,-2.678350968,0.158549653,1.175454012,-1.605633403,-0.076048908,-0.7602624,0.869762058,0.753912065,0.507879845,-0.703833258,0.885470583,BruteForce
-1.530130929,-1.735310704,-1.275871,-0.03347481,0.675164401,-2.976032474,0.276181915,-2.233222567,-1.567772348,0.10094697,1.092525415,0.599441015,1.099073063,-1.366246629,-0.414005235,-0.924692231,1.717580205,0.639362843,2.847009589,-0.467609533,Normal
-0.724674212,-0.142826639,1.378357221,-0.366119689,1.741819753,-1.601498058,0.039496761,-0.65239846,-0.137291068,-0.180102601,-0.00756466,0.943516818,1.760628035,-0.840434763,-0.391993625,-0.825011898,0.187101537,-0.538349458,0.239796834,1.10362691,Infiltration
-2.525831686,0.49177989,-0.460187049,0.460422268,-0.896469438,1.196260988,0.913280618,0.568352149,0.793225718,-0.745620467,-0.619623755,0.752436201,-0.767729143,1.445635047,-0.323591071,0.50189439,2.099249519,-0.706223354,0.068761751,1.054183165,BruteForce
